AVAIL_LOADTIME,SH_KEY,SD_KEY,REGION_ID,MARKET_ID,VENDOR,SITE_ID,PERIOD_START_TIME,NODEB_COUNT,SECTOR_COUNT,CELL_COUNT,PERIOD_DURATION_SUM,PERIOD_DURATION_MIN,PERIOD_DURATION_MAX,TOTAL_TIME,TOTAL_AVAIL_TIME,TOTAL_DOWNTIME,TOTAL_AVAILABILITY_N,TOTAL_AVAILABILITY_D,CELL_POWER_SAVING_SUM,TOTAL_TIME_5G,TOTAL_AVAIL_TIME_5G,TOTAL_DOWNTIME_5G,TOTAL_AVAILABILITY_N_5G,TOTAL_AVAILABILITY_D_5G,TOTAL_TIME_LTE,TOTAL_AVAIL_TIME_LTE,TOTAL_DOWNTIME_LTE,TOTAL_AVAILABILITY_N_LTE,TOTAL_AVAILABILITY_D_LTE,CAT_TABLE_LOADTIME,CAT_PROCESS_TIME,SITE_ID_SUMMARY_CATEGORY,SITE_ID_FOCUS_CATEGORY,SITE_ID_DETAIL_CATEGORY,TOP_OVERALL_SCORE,TOP_RECORDID,TOP_OUTAGE_TYPE_NUM,OUTAGE_TYPE,TOP_SOURCE_NAME,TOP_KEYWORD,DESCRIPTION_1,DESCRIPTION_2,DESCRIPTION_3,TOP_DESC_USED,RECORDID_CREATED_LOCAL,RECORDID_RESOLVED_LOCAL,RECORDID_COUNT,ASSOC_RECORDIDS,CATEGORY_COUNT,ASSOC_CATEGORIES,KEYWORD_COUNT,ASSOC_KEYWORDS,ASSOC_SCORES,REC_TABLE_LOADTIME,MB_PRIMARY_AAV_VENDOR_NAME,MB_MKT_AREA,FIELD_OPS_ASSIGNEE,FIELD_OPS_ASSIGNMENT_GROUP,FIELD_OPS_MGR,SITE_LATITUDE,SITE_LONGITUDE,TABLE_LOADTIME,TOP_CATEGORY,MAINT_WNDW,SEVERITY_SCORE_NOADJ,AVG_RRC_CONNECTED_USERS_N,AVG_RRC_CONNECTED_USERS_D,AVG_RRC_CONNECTED_USERS_VALUE,R30D_AVG_CONNECTED_USERS,R30D_HOUR_RANK,OUTAGE_INDEX_GROUP_NUM,OUTAGE_INDEX_DEDUCTION,RF_SOLUTION,TOP_ASSIGNED_GROUP,TOP_MASTER_INCIDENT_ID,_lte_pct,_5g_pct
2026-03-20 10:40:48.274,PH30416A.202603201000,PH30416A.20260320,West,Phoenix,Nokia,PH30416A,2026-03-20 10:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,54000.00,54000.00,0.00,54000.00,54000.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1311.10,INC117648003,0.00,No Outage,INC_NONEST,Antenna,Hardware; Radio / Antenna System,'----AHLOA-2-RF1/2-TX OOO Multi Port-,,DESC_1,2025-07-25 01:51:30.000,2099-01-01 00:00:00.000,2.0,INC117651496|INC117648003,1.0,Hardware - Antenna System|Hardware - Antenna System,1.0,Antenna|Antenna,1311.10|1311.10,2026-03-20 03:33:26.667,CENTURYLINK,Desert West,Chris Harvell,W-DesertWest-PX-FOPS-SouthEast,Samuel Armendariz,33.304972000,-111.681167000,2026-03-20 12:55:28.103,Hardware - Antenna System,False,300.0,300.9409,19.0000,21.1492222067,22.8525188010966,6,2,0.00,Macro,W-DesertWest-PX-FOPS-Tower Work,,100.0,100.0
2026-03-20 04:37:04.421,CHY1326A.202603200500,CHY1326A.20260320,Central,Chicago,Nokia,CHY1326A,2026-03-20 05:00:00,2,1,5,300.00,60.00,60.00,18000.00,18000.00,0.00,18000.00,18000.00,0.00,7200.00,7200.00,0.00,7200.00,7200.00,10800.00,10800.00,0.00,10800.00,10800.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Great Lakes,Justin Horodeck,C-GreatLakes-CH-Ops-FieldSupportTeamNorth,Douglas Keehma,41.978940500,-87.902749500,2026-03-20 06:55:17.366,,True,,103.2143,19.0000,7.3531949722,7.5393694395966,18,0,0.00,DAS,,,100.0,100.0
2026-03-20 11:37:04.325,7BAN309C.202603201200,7BAN309C.20260320,Northeast,Washington DC,Ericsson,7BAN309C,2026-03-20 12:00:00,3,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COMCAST,Mid Atlantic,Hocine Kara,N-Mid Atlantic-DC-FOPS-MDA3,Joseph Lopez,39.570320000,-76.320340000,2026-03-20 12:55:28.103,,False,,204589.2381,6481.0000,34.8100546267,30.2437883051366,2,2,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,IEY5044A.202603200000,IEY5044A.20260320,West,Southern California,Ericsson,IEY5044A,2026-03-20 00:00:00,1,1,3,180.00,60.00,60.00,10800.00,10800.00,0.00,10800.00,10800.00,0.00,3600.00,3600.00,0.00,3600.00,3600.00,7200.00,7200.00,0.00,7200.00,7200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Southern California,Jerry Patricio,W-California-IE-FOPS-Area 3A,Jose Rodriguez,34.077909000,-117.612220000,2026-03-20 03:45:41.179,,True,,64.0745,1441.0000,0.1189335697,0.1499826541699,17,0,0.00,Pico,,,100.0,100.0
2026-03-20 06:37:03.986,VG20065A.202603200500,VG20065A.20260320,West,Las Vegas,Ericsson,VG20065A,2026-03-20 05:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COX COMMUNICATIONS,Desert West,Barton Jones,VG - FIELD OPS LAS VEGAS,James Bosco,36.192959000,-115.206831000,2026-03-20 08:54:40.779,,True,,98084.9603,8641.0000,13.3125221240,12.9106822258632,21,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,1ME9581B.202603200300,1ME9581B.20260320,Northeast,Philadelphia,Ericsson,1ME9581B,2026-03-20 03:00:00,3,4,28,1680.00,60.00,60.00,100800.00,100800.00,0.00,100800.00,100800.00,0.00,57600.00,57600.00,0.00,57600.00,57600.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,Crown Castle,Mid Atlantic,Steve Paull,N-Mid Atlantic-PH-FOPS-MDA2_SNJ,Dan Pitre,40.220556000,-74.762056000,2026-03-20 03:45:41.179,,True,,57501.2695,8641.0000,7.9245612840,9.1667192306932,22,0,0.00,Macro,,,100.0,100.0
2026-03-20 04:37:04.421,SV0017BA.202603200300,SV0017BA.20260320,West,LA North,Ericsson,SV0017BA,2026-03-20 03:00:00,1,4,8,480.00,60.00,60.00,28800.00,28800.00,0.00,28800.00,28800.00,0.00,28800.00,28800.00,0.00,28800.00,28800.00,,,,,,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,NORCAL,Matt Toledo,W-California-SV-FOPS-TEAM 3,Dinesh Ambwani,34.192082500,-118.370200000,2026-03-20 06:55:17.366,,True,,0.3569,1.0000,0.3569008503,0.2990726844200,23,0,0.00,Micro,,,,100.0
2026-03-20 07:37:04.198,9JK1913A.202603200900,9JK1913A.20260320,South,Jacksonville,Ericsson,9JK1913A,2026-03-20 09:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Florida,Tommy Hoffman,S-Florida-JV-FOPS-Tallahassee,Steven Shosey,30.893360000,-84.585472000,2026-03-20 09:55:55.104,,False,,104879.8028,6481.0000,18.9874906806,18.3937202169299,15,1,0.00,Macro,,,100.0,100.0
2026-03-20 08:37:04.379,MW07356B.202603200900,MW07356B.20260320,Central,Indianapolis,Nokia,MW07356B,2026-03-20 09:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,32400.00,32400.00,0.00,32400.00,32400.00,54000.00,54000.00,0.00,54000.00,54000.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1316.10,CHG021502228,0.00,No Outage,CHG_NESTED,NR,NRCA and BWP SI SON module cleanup,Indianapolis January RF Monthly CR 2026,"Indianapolis January RF Monthly CR 2026

",DESC_1,2026-03-13 01:48:27.073,2099-01-01 00:00:00.000,1.0,CHG021502228,1.0,Software,1.0,NR,1316.10,2026-03-20 03:33:26.667,AGILE NETWORK BUILDERS,Heartland,Joshua Grinstead,C-Heartland-IN-FOPS,Quint Self,39.837805000,-86.271110000,2026-03-20 10:55:45.761,Software,False,400.0,154.6515,19.0000,10.3875832407,10.7013156398466,16,1,0.00,Macro,,,100.0,100.0
2026-03-20 08:37:04.379,4BN1465A.202603201000,4BN1465A.20260320,Northeast,New England,Ericsson,4BN1465A,2026-03-20 10:00:00,3,4,32,1920.00,60.00,60.00,115200.00,115200.00,0.00,115200.00,115200.00,0.00,72000.00,72000.00,0.00,72000.00,72000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,VERIZON,NER North,Jesse Teneyck,N-NER North-NE-FOPS-BOS,David Bouley,42.233944000,-70.810469000,2026-03-20 10:55:45.761,,False,,68630.7937,8641.0000,8.7370165464,9.4304720531632,6,2,0.00,Macro,,,100.0,100.0
2026-03-20 07:37:04.198,ON04009A.202603200800,ON04009A.20260320,Central,Omaha,Nokia,ON04009A,2026-03-20 08:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1416.20,INC123124553,0.00,No Outage,INC_NONEST,Retune,,"Upper B41 carriers reported to be causing interference. Locking AON04009A12, AON04009A22, AON04009A32. Cells moved to Inactive in MB. Will explore retune options.",,DESC_2,2026-01-07 12:18:32.000,2099-01-01 00:00:00.000,1.0,INC123124553,1.0,Software,1.0,Retune,1416.20,2026-03-20 03:33:26.667,COX COMMUNICATIONS,Midwest Rockies,Randall Folkers,C-Midwest Rockies-ON-Field Support Team-Omaha,Pat Foley,41.323470000,-96.355100000,2026-03-20 09:55:55.104,Software,False,400.0,168.8276,16.0000,13.4275568519,12.0029997421133,13,1,0.00,Macro,C-MidwestRockies-ON-RFEngineering,,100.0,100.0
2026-03-20 03:37:04.926,5RA0992A.202603200500,5RA0992A.20260320,Northeast,North Carolina,Ericsson,5RA0992A,2026-03-20 05:00:00,2,4,28,1680.00,60.00,60.00,100800.00,100800.00,0.00,100800.00,100800.00,0.00,57600.00,57600.00,0.00,57600.00,57600.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 11:24:35.608,2026-03-20 11:18:15,No Outage,No Outage,No Outage,1212.10,INC124212731,0.00,No Outage,INC_NONEST,Hardware,Hardware,5RA0992A_Ericsson_gNodeB Ericsson_gNodeB 5G SiteServiceImpacting Alarm(s) Present,,DESC_1,2026-02-10 15:25:33.000,2099-01-01 00:00:00.000,2.0,INC124212731|INC124444715,2.0,Hardware|Uncategorized,1.0,Hardware,1212.10|5499.10,2026-03-20 10:52:47.611,Brightspeed,NER South,Pat Finucan,N-NER South-NC-FOPS-Raleigh,Jonathan Deskins,36.526860000,-78.400810000,2026-03-20 12:55:28.103,Hardware,True,200.0,5571.0308,8641.0000,0.6756409551,0.7039192552700,23,0,0.00,Macro,N-NER South-NC-FOPS-Raleigh,,100.0,100.0
2026-03-20 12:37:03.624,A4J0627A.202603201300,A4J0627A.20260320,Central,Pittsburgh,Nokia,A4J0627A,2026-03-20 13:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 12:24:43.501,2026-03-20 12:18:14,No Outage,No Outage,No Outage,1316.20,CHG021839720,0.00,No Outage,CHG_NESTED,Nokia,Nesting Request Pittsburgh,Pittsburgh Nokia Vendor CR - Feb 2026,Pittsburgh Nokia Vendor CR for the month of Feb 2026,DESC_2,2026-03-20 00:12:25.203,2099-01-01 00:00:00.000,1.0,CHG021839720,1.0,Software,1.0,Nokia,1316.20,2026-03-20 12:21:44.355,WINDSTREAM,Appalachian,Sam Claypoole,C-Appalachian-PB-FieldSupportTeam-North,Jason Lightbody,41.182778000,-79.544170000,2026-03-20 12:55:28.103,Software,False,400.0,48.7586,13.0000,4.7585842857,4.4569060550100,6,2,0.00,Macro,,,100.0,100.0
2026-03-20 06:37:03.986,GS01129A.202603200800,GS01129A.20260320,Central,Detroit,Nokia,GS01129A,2026-03-20 08:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Great Lakes,Chris Witten,C-GreatLakes-DE-Ops-FieldSupportTeamWest,Rodolfo Soto,42.971700000,-85.631800000,2026-03-20 08:54:40.779,,False,,275.3114,13.0000,28.4989024471,25.6810764631066,15,1,0.00,Macro,,,100.0,100.0
2026-03-20 03:37:04.926,7BAC013A.202603200500,7BAC013A.20260320,Northeast,Washington DC,Ericsson,7BAC013A,2026-03-20 05:00:00,3,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,No Outage,No Outage,No Outage,1411.20,INC124679193,0.00,No Outage,INC_NONEST,Antenna,Hardware,Alarm: 7BAC013A - HW fault on the Alpha Air32 Antenna. Waiting on scheduling from tower crew.  / Class 4 rigging needed. ,,DESC_2,2026-02-25 04:04:33.000,2099-01-01 00:00:00.000,1.0,INC124679193,1.0,Hardware - Antenna System,1.0,Antenna,1411.20,2026-03-20 12:51:07.455,T-MOBILE,Mid Atlantic,Clifford Lett,N-Mid Atlantic-DC-FOPS-MDA3,Joseph Lopez,39.311190000,-76.517080000,2026-03-20 12:55:28.103,Hardware - Antenna System,True,400.0,82878.0427,6481.0000,14.8322169615,14.7328377397233,23,0,0.00,Macro,N-Mid Atlantic-DC-FOPS-MDA3,,100.0,100.0
2026-03-20 08:37:04.379,8CO0242F.202603201000,8CO0242F.20260320,Northeast,South Carolina,Ericsson,8CO0242F,2026-03-20 10:00:00,3,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,SEGRA,NER South,Jarrell Goodloe,N-NER South-CR-FOPS-Midlands-West,James Simmons,33.988667000,-80.974556000,2026-03-20 10:55:45.761,,False,,153977.6692,8641.0000,20.4903765035,21.1080123354166,11,1,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,NYYT103A.202603200300,NYYT103A.20260320,Northeast,New York,Ericsson,NYYT103A,2026-03-20 03:00:00,2,3,15,900.00,60.00,60.00,54000.00,54000.00,0.00,54000.00,54000.00,0.00,21600.00,21600.00,0.00,21600.00,21600.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,New York Metro,Miguel Sanchez,N-New York Metro-NY-FOPS-Manhattan,Jean Denis,40.755747000,-73.975006000,2026-03-20 03:45:41.179,,True,,18.0000,6481.0000,0.0027777778,0.0466286630932,23,0,0.00,DAS,,,100.0,100.0
2026-03-20 03:37:04.926,NY7013BA.202603200400,NY7013BA.20260320,Northeast,New York,Ericsson,NY7013BA,2026-03-20 04:00:00,3,6,32,1920.00,60.00,60.00,115200.00,97200.00,18000.00,97200.00,115200.00,0.00,75600.00,64800.00,10800.00,64800.00,75600.00,39600.00,32400.00,7200.00,32400.00,39600.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,RAN,Maintenance,Maintenance,1215.10,INC125359100,1.00,Unplanned,INC_NONEST,Maintenance,Maintenance,NY7013BA_21LAB_Eric_gNodeB Ericsson MultiTechnology SiteServiceImpacting Alarm(s) Present,,DESC_1,2026-03-17 16:35:52.000,2099-01-01 00:00:00.000,1.0,INC125359100,1.0,Maintenance,1.0,Maintenance,1215.10,2026-03-20 12:51:07.455,,New York Metro,Jacinto Ramirez,N-New York Metro-NY-FOPS-Manhattan,Jean Denis,40.836522000,-73.924805000,2026-03-20 12:55:28.103,Maintenance,True,200.0,73765.7878,7921.0000,10.1015323959,12.8006923683766,22,0,0.00,Micro,NOC Alternate Coverage Solutions,,81.8182,85.7143
2026-03-20 10:40:48.274,A4E0669A.202603201100,A4E0669A.20260320,Central,Pittsburgh,Nokia,A4E0669A,2026-03-20 11:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 12:24:43.501,2026-03-20 12:18:14,No Outage,No Outage,No Outage,1306.20,INC111186643,0.00,No Outage,INC_NONEST,10G,,10G port down,,DESC_2,2024-10-02 10:43:59.000,2099-01-01 00:00:00.000,3.0,INC111186643|CHG021839720|INC125192621,3.0,Internal Transport Upgrades|Software|Uncategorized,2.0,10G|Nokia,1306.20|1316.20|5499.10,2026-03-20 11:52:44.533,COMCAST,Appalachian,Sam Claypoole,C-Appalachian-PB-FieldSupportTeam-North,Jason Lightbody,40.666975000,-78.998947000,2026-03-20 12:55:28.103,Internal Transport Upgrades,False,400.0,68.9275,13.0000,6.5941282306,6.6871681502733,10,1,0.00,Macro,C-Appalachian-Transport,,100.0,100.0
2026-03-20 11:37:04.325,A3A0035C.202603201100,A3A0035C.20260320,South,Houston,Nokia,A3A0035C,2026-03-20 11:00:00,3,6,36,2160.00,60.00,60.00,129600.00,129600.00,0.00,129600.00,129600.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,75600.00,75600.00,0.00,75600.00,75600.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,No Outage,No Outage,No Outage,1312.10,INC125453440,0.00,No Outage,INC_NONEST,Hardware,Hardware,HNBSC071_Site-A3A0035C Nokia_BSC GSM SiteDegraded_Market_Actionable Alarm(s) Present,,DESC_1,2026-03-19 21:04:46.000,2099-01-01 00:00:00.000,2.0,INC125453440|INC125020313,1.0,Hardware|Hardware,1.0,Hardware|Hardware,1312.10|1412.10,2026-03-20 12:51:07.455,COMCAST,Texas,Oneal Amigleo,S-Texas-HN-FOPS-Northeast,Shannon Nwaeze,29.883530000,-95.376760000,2026-03-20 12:55:28.103,Hardware,False,300.0,129.4509,28.0000,8.3582604949,9.5310429272666,14,1,0.00,Macro,S-Texas-HN-FOPS-Northeast,,100.0,100.0
2026-03-20 01:37:04.978,A1N0061A.202603200100,A1N0061A.20260320,Central,Minneapolis,Nokia,A1N0061A,2026-03-20 01:00:00,2,4,34,2040.00,60.00,60.00,122400.00,122400.00,0.00,122400.00,122400.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,57600.00,57600.00,0.00,57600.00,57600.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1312.10,INC125271939,0.00,No Outage,INC_NONEST,Hardware,Hardware,A1N0061A_Nokia_gNodeB Nokia_gNodeB 5G SiteDegraded_Market_Actionable Alarm(s) Present,,DESC_1,2026-03-15 13:39:35.000,2099-01-01 00:00:00.000,1.0,INC125271939,1.0,Hardware,1.0,Hardware,1312.10,2026-03-20 03:33:26.667,"ZAYO GROUP, LLC",Midwest Rockies,Tyler Krell,C-MidwestRockies-MN-FieldSupportTeam-Metro,Mirnes Smailagic,44.995638000,-93.088276500,2026-03-20 05:26:01.780,Hardware,True,300.0,237.7115,21.0000,14.6989521875,14.2926839796500,19,0,0.00,Macro,C-MidwestRockies-MN-FieldSupportTeam-Metro,,100.0,100.0
2026-03-20 12:37:03.624,SC60131B.202603201100,SC60131B.20260320,West,Sacramento,Ericsson,SC60131B,2026-03-20 11:00:00,2,3,27,1485.00,45.00,60.00,89100.00,89100.00,0.00,89100.00,89100.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,24300.00,24300.00,0.00,24300.00,24300.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1309.10,INC125059187,0.00,No Outage,INC_NONEST,Power,Power,SC60131B_SCU Ericsson_SCU SCU SiteServiceImpacting Alarm(s) Present,,DESC_1,2026-03-09 10:03:21.000,2099-01-01 00:00:00.000,1.0,INC125059187,1.0,Power,1.0,Power,1309.10,2026-03-20 03:33:26.667,AT&T,NORCAL,Sailendra Kumar,W-California-SC-FOPS-STOCKTON,Leighton Tong,37.856156000,-120.219492000,2026-03-20 12:55:28.103,Power,False,300.0,32857.2090,6481.0000,5.2795061840,3.6340794537233,2,2,0.00,Macro,W-California-SC-FOPS-STOCKTON,,100.0,100.0
2026-03-20 12:37:03.624,BS01098A.202603201400,BS01098A.20260320,Central,Detroit,Nokia,BS01098A,2026-03-20 14:00:00,2,3,27,1485.00,45.00,60.00,89100.00,89100.00,0.00,89100.00,89100.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,24300.00,24300.00,0.00,24300.00,24300.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,T-MOBILE,Great Lakes,Matt Keltner,C-GreatLakes-DE-Ops-FieldSupportTeamEast,James Foster,43.202800000,-83.133300000,2026-03-20 12:55:28.103,,False,,102.7705,10.0000,12.1039228472,8.0939525488566,4,2,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,SFB2002A.202603201000,SFB2002A.20260320,West,San Francisco,Ericsson,SFB2002A,2026-03-20 10:00:00,1,2,4,240.00,60.00,60.00,14400.00,14400.00,0.00,14400.00,14400.00,0.00,,,,,,14400.00,14400.00,0.00,14400.00,14400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,NORCAL,Pablo Celaya Bravo,W-California-SF-FOPS-NORTH BAY,Thomas Gomez,37.959728000,-121.938231000,2026-03-20 12:55:28.103,,False,,0.0000,2880.0000,0E-10,0E-13,7,2,0.00,DAS,,,100.0,
2026-03-19 22:37:04.562,UP10336A.202603200000,UP10336A.20260320,Northeast,Upstate NY,Ericsson,UP10336A,2026-03-20 00:00:00,3,4,28,1680.00,60.00,60.00,100800.00,100800.00,0.00,100800.00,100800.00,0.00,72000.00,72000.00,0.00,72000.00,72000.00,28800.00,28800.00,0.00,28800.00,28800.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,VERIZON,NER North,Craig Johnston,N-NER North-UP-FOPS-Buffalo,Keith Smith,41.954880000,-79.306000000,2026-03-20 03:45:41.179,,True,,19468.6139,5761.0000,3.9937934002,3.7522272317532,18,0,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,CH95620B.202603201100,CH95620B.20260320,Central,Chicago,Nokia,CH95620B,2026-03-20 11:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Great Lakes,Valfranco Bordas,C-GreatLakes-CH-Ops-FieldSupportTeamNorth,Douglas Keehma,41.695847000,-88.080108000,2026-03-20 12:55:28.103,,False,,360.8885,19.0000,25.6107434391,27.2308050449000,10,1,0.00,Macro,,,100.0,100.0
2026-03-20 12:37:03.624,WVJ0222A.202603201400,WVJ0222A.20260320,Central,West Virginia,Nokia,WVJ0222A,2026-03-20 14:00:00,2,3,27,1440.00,45.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,SEGRA,Appalachian,Larry Cook,C-Appalachian-WV-FieldSupportTeam-SouthNorth,Darrick Perry,38.201300000,-80.853900000,2026-03-20 12:55:28.103,,False,,130.5183,13.0000,11.9626164815,10.4804949193132,5,2,0.00,Macro,,,100.0,100.0
2026-03-20 12:37:03.624,A3C0124B.202603201200,A3C0124B.20260320,South,Houston,Nokia,A3C0124B,2026-03-20 12:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COMCAST,Texas,Juan Hermosillo,S-Texas-HN-FOPS-South,Scott Spicer,29.632776000,-95.151474000,2026-03-20 12:55:28.103,,False,,168.8346,19.0000,12.5290255688,11.9037272068766,2,2,0.00,Macro,,,100.0,100.0
2026-03-19 23:37:04.522,A6A0297A.202603200100,A6A0297A.20260320,Central,Columbus,Nokia,A6A0297A,2026-03-20 01:00:00,2,3,18,1080.00,60.00,60.00,64800.00,57600.00,0.00,64800.00,64800.00,7200.00,32400.00,25200.00,0.00,32400.00,32400.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AGILE NETWORK BUILDERS,Appalachian,Trevor McFann,C-Appalachian-CB-FieldSupportTeam-CentralEast,John Austin,39.552528000,-81.124236000,2026-03-20 03:45:41.179,,True,,18.9783,13.0000,2.2490932936,2.2551640259099,18,0,0.00,Macro,,,100.0,77.7778
2026-03-20 01:37:04.978,9MT7104A.202603200100,9MT7104A.20260320,South,Mobile,Nokia,9MT7104A,2026-03-20 01:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 04:23:55.758,2026-03-20 04:18:07,No Outage,No Outage,No Outage,1312.20,CHG022113451,0.00,No Outage,CHG_NESTED,troubleshoot,[MW][NSI[NEST REQUEST] [MOBILE MRKET] [CHG022113451]  Timer Change (s1InducedCellDeactDelayTime)  OSS-31/Markets-35/nodes-3953,Nokia to perform break-fix troubleshooting in the Maintenance Window on sites,"Mobile - Timer Change (s1InducedCellDeactDelayTime)Nokia team troubleshooting and investigating certain alarms in the Maintenance Window. Nokia creates cases for the alarms that gets cleared and for the ones that don't get clear to drive further Nokia HW and SW enhancements, as well as alarm reduction.",DESC_2,2026-03-19 23:40:24.400,2026-03-20 04:46:57.997,1.0,CHG022113451,1.0,Hardware,1.0,troubleshoot,1312.20,2026-03-20 04:21:06.115,AT&T,Deep South,Anthony Trusgnich,S-Deep South-MO-FOPS-Area 4,Rondi Wahl,30.595233000,-89.188936000,2026-03-20 05:55:33.712,Hardware,True,400.0,15.2842,13.0000,1.5342361633,1.6531262858800,20,0,0.00,Macro,,,100.0,100.0
